,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
310,0.29149208068847654,0.01190538655319566,0.05364975929260254,0.0038241916865815653,False,balanced,gini,20,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8062015503875969,0.8837209302325582,0.8527131782945736,0.8828125,0.8509811046511627,0.030188123045461642,290,0.9061145883485797,0.9075589792970632,0.9545016851227733,0.9167067886374578,0.9493516026425249,0.9268467288096799,0.020861079890398083,227,0.8405797101449274,0.8226950354609929,0.888888888888889,0.8652482269503546,0.8854961832061069,0.8605816089302541,0.02560970065428031,294
66,0.32065410614013673,0.009315980233564912,0.0519963264465332,0.004446801466273191,True,,entropy,20,auto,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8294573643410853,0.8914728682170543,0.8527131782945736,0.8984375,0.8603076550387596,0.029618617585892775,30,0.9041887337506018,0.9109292248435243,0.9528165623495426,0.9171882522869523,0.9491069243944213,0.9268459395250085,0.02014937418280842,228,0.8428571428571429,0.8450704225352113,0.8955223880597015,0.8633093525179857,0.9022556390977443,0.869802989013557,0.024878134051447943,27
293,0.5564479351043701,0.015336971210007136,0.0728259563446045,0.002154918998123551,False,balanced,gini,10,auto,2,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8217054263565892,0.813953488372093,0.8914728682170543,0.8294573643410853,0.890625,0.8494428294573645,0.03432425092001104,309,0.9087626384207992,0.9114106884930188,0.9506499759268175,0.9162253249879634,0.9471494984095913,0.9268396252476381,0.018203937263341737,229,0.8345323741007193,0.8309859154929576,0.8955223880597015,0.8405797101449274,0.8923076923076922,0.8587856160211995,0.028864573858816106,331
282,0.2720504283905029,0.004014298838434159,0.05427837371826172,0.0042551618721571585,False,,entropy,,log2,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.813953488372093,0.8294573643410853,0.8837209302325582,0.8294573643410853,0.8984375,0.8510053294573645,0.0335308510645957,266,0.9056331246990852,0.9181511795859413,0.9520943668753009,0.9086422725084256,0.9491069243944213,0.9267255736126347,0.019949526046212043,230,0.8285714285714286,0.8428571428571429,0.887218045112782,0.8428571428571429,0.9007633587786259,0.8604534236354244,0.02820267943934489,297
307,0.7021809577941894,0.15951822749446568,0.10879178047180176,0.03161433889364052,False,balanced,gini,20,auto,1,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8914728682170543,0.8527131782945736,0.875,0.8556201550387597,0.02513409742150926,162,0.9109292248435242,0.9094848338950409,0.953298025999037,0.9145402022147328,0.9451920724247614,0.9266888718754192,0.01866735699379173,231,0.8467153284671534,0.8368794326241135,0.8970588235294118,0.8633093525179857,0.8769230769230769,0.8641772028123482,0.021421936256360425,166
176,0.3189736843109131,0.011922840171766654,0.05018296241760254,0.0005471950122499415,True,balanced,entropy,,auto,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8217054263565892,0.890625,0.8494428294573645,0.033972300249080704,309,0.9070775156475686,0.9074386133846895,0.9537794896485315,0.9181511795859413,0.9469048201614877,0.9266703236856436,0.019852729540002938,232,0.8368794326241135,0.832116788321168,0.8955223880597015,0.8368794326241135,0.8923076923076922,0.8587411467873578,0.02878992269440825,332
143,0.6117414474487305,0.022377878268871634,0.07606406211853027,0.012105266566827604,True,balanced,gini,,log2,2,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8449612403100775,0.90625,0.857218992248062,0.0356937866647118,78,0.9128550794415022,0.9063553201733269,0.951131439576312,0.9109292248435243,0.9520430633716662,0.9266628254812662,0.02046198603588675,233,0.8428571428571429,0.8309859154929576,0.8955223880597015,0.8550724637681161,0.9090909090909091,0.8667057638537654,0.030354229783153188,96
189,0.8809382915496826,0.16625295628309084,0.1329833984375,0.023135080822106302,True,balanced,entropy,,log2,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.813953488372093,0.8217054263565892,0.8914728682170543,0.8604651162790697,0.8984375,0.8572068798449612,0.034687021134246425,82,0.9051516610495908,0.9133365430909965,0.9472797303803563,0.9157438613384689,0.9517983851235624,0.926662036196595,0.019059889288965907,234,0.8309859154929576,0.8368794326241135,0.8955223880597015,0.8714285714285713,0.9007633587786259,0.8671159332767939,0.028904321202348777,82
198,0.2702432155609131,0.021322622760772243,0.051409673690795896,0.0023698205546883173,False,,gini,10,auto,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8217054263565892,0.8062015503875969,0.8837209302325582,0.8294573643410853,0.90625,0.8494670542635661,0.0385762373641771,304,0.9092441020702937,0.91478093403948,0.9475204622051034,0.912614347616755,0.9491069243944213,0.9266533540652107,0.017780490077612933,235,0.8345323741007193,0.8251748251748251,0.887218045112782,0.8428571428571429,0.9090909090909091,0.8597746592672756,0.032575315085120286,311
123,0.5916605472564698,0.010743318183996691,0.08229422569274902,0.007188723140067928,True,balanced,gini,20,log2,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.7984496124031008,0.8914728682170543,0.8449612403100775,0.9140625,0.8556807170542635,0.04187476904668107,117,0.9109292248435243,0.9138180067404911,0.9487241213288395,0.9106884930187771,0.9491069243944213,0.9266533540652107,0.01821072627377882,235,0.8428571428571429,0.8194444444444445,0.8955223880597015,0.8571428571428571,0.9160305343511451,0.8661994733710582,0.03508813869527096,108
155,0.6101688385009766,0.011164450899587291,0.07180805206298828,0.0014295198452690782,True,balanced,entropy,10,log2,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8837209302325582,0.8449612403100775,0.890625,0.8556443798449612,0.02689896126415143,143,0.9077997111218103,0.9092441020702937,0.9477611940298507,0.9147809340394799,0.9535111328602887,0.9266194148243446,0.019831145680191876,237,0.8489208633093526,0.8368794326241135,0.887218045112782,0.8550724637681161,0.8923076923076922,0.8640796994244113,0.021831068429885574,171
88,0.30604262351989747,0.009917655781770866,0.051662349700927736,0.0025336697669836455,True,,entropy,,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8294573643410853,0.8837209302325582,0.8527131782945736,0.8671875,0.8540576550387596,0.01971370910408607,216,0.9153827636013481,0.9139383726528647,0.9484833895040925,0.9105681271064034,0.9447027159285538,0.9266150737586525,0.016430179987231692,238,0.8489208633093526,0.8428571428571429,0.887218045112782,0.8633093525179857,0.8682170542635659,0.8621044916121658,0.015580591585188274,243
116,0.3119822025299072,0.012833454191790654,0.050114774703979494,0.001183521196155514,True,balanced,gini,20,auto,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8372093023255814,0.8837209302325582,0.8449612403100775,0.8984375,0.8587572674418604,0.027242741428805527,52,0.9061145883485797,0.9167067886374579,0.9477611940298507,0.9111699566682716,0.951309028627355,0.9266123112623029,0.019047023019105293,239,0.8428571428571429,0.851063829787234,0.887218045112782,0.8550724637681161,0.9007633587786259,0.8673949680607802,0.022481365341033368,76
229,0.5376827716827393,0.02384310950141213,0.07783517837524415,0.0016845680867725507,False,,gini,,auto,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.7906976744186046,0.8914728682170543,0.8527131782945736,0.875,0.8494186046511627,0.03473049898348496,328,0.9130958112662495,0.9073182474723158,0.9484833895040924,0.9135772749157439,0.9505749938830438,0.9266099434082891,0.018854299435612492,240,0.8489208633093526,0.8085106382978724,0.8955223880597015,0.8652482269503546,0.8787878787878788,0.859397999081032,0.029713491688809858,322
241,0.5735707759857178,0.017339128032719815,0.07168254852294922,0.0015386903136320614,False,,entropy,10,auto,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.813953488372093,0.8914728682170543,0.8372093023255814,0.890625,0.8540939922480622,0.0313468992248062,182,0.9022628791526239,0.9121328839672603,0.9566682715454984,0.9121328839672604,0.9498409591387326,0.9266075755542751,0.022159120886110266,241,0.8489208633093526,0.8333333333333334,0.8955223880597015,0.851063829787234,0.8939393939393939,0.864555961685803,0.025391542288791952,153
177,0.6371862411499023,0.01790064066224384,0.07176542282104492,0.0017360259540442366,True,balanced,entropy,,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.890625,0.8571947674418604,0.028639622812845975,95,0.9074386133846895,0.9118921521425132,0.9502888781896968,0.9162253249879634,0.9471494984095914,0.9265988934228908,0.018300591443312888,242,0.8489208633093526,0.8391608391608391,0.8955223880597015,0.8571428571428571,0.8923076923076922,0.8666109279960885,0.023031657997034435,98
290,0.31600441932678225,0.03311095432813754,0.052684688568115236,0.002198584440401847,False,balanced,gini,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8217054263565892,0.813953488372093,0.8992248062015504,0.8527131782945736,0.890625,0.8556443798449612,0.03470294594431588,143,0.9090033702455464,0.9046701974000962,0.9559460760712566,0.9174289841116995,0.9459261071690725,0.9265949469995342,0.02053950157445849,243,0.8368794326241135,0.8333333333333334,0.9037037037037037,0.8633093525179857,0.8939393939393939,0.866233043223706,0.02872025626708045,105
174,0.30511131286621096,0.0061958424861569975,0.05121879577636719,0.001435964098074255,True,balanced,entropy,20,log2,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.90625,0.8587693798449612,0.03390434503279245,41,0.9087626384207992,0.908521906596052,0.9549831487722676,0.9150216658642273,0.945681428920969,0.9265941577148631,0.019742090283563222,244,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8571428571428571,0.9090909090909091,0.8682985459549448,0.028858376725358997,56
21,0.5942270278930664,0.004827644085703192,0.07041730880737304,0.0007526300276683004,True,,gini,20,auto,2,2,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8062015503875969,0.8992248062015504,0.8604651162790697,0.90625,0.8603197674418605,0.03874139587652814,24,0.909484833895041,0.9087626384207992,0.9472797303803563,0.9142994703899856,0.9530217763640813,0.9265696898900526,0.019432757544508485,245,0.8428571428571429,0.8251748251748251,0.9037037037037037,0.8714285714285713,0.9090909090909091,0.8704510304510304,0.03289709252463979,19
108,0.3060572147369385,0.006657830390310115,0.052037954330444336,0.001026672071416529,True,balanced,gini,10,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.875968992248062,0.8527131782945736,0.90625,0.8556686046511628,0.032883119930255625,122,0.9056331246990852,0.9167067886374579,0.9494463168030813,0.9152623976889744,0.945681428920969,0.9265460113499134,0.017618554222024414,246,0.8428571428571429,0.8309859154929576,0.8805970149253731,0.8633093525179857,0.9090909090909091,0.8653680669768736,0.027700975176904636,133
64,0.32887825965881345,0.013166430228242886,0.051248025894165036,0.0018723861319692072,True,,entropy,20,auto,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.8449612403100775,0.8914728682170543,0.8294573643410853,0.875,0.8540697674418606,0.025026276678074305,211,0.8972075108329322,0.9175493500240732,0.9449927780452575,0.9238083774675012,0.9491069243944213,0.926532988152837,0.01896554411435065,247,0.8428571428571429,0.8571428571428571,0.8955223880597015,0.8428571428571429,0.8805970149253731,0.8637953091684436,0.02102367040374564,193
221,0.512261152267456,0.020340360894550713,0.08106441497802734,0.01666084913321104,False,,gini,20,log2,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8062015503875969,0.8914728682170543,0.8527131782945736,0.8828125,0.852531492248062,0.031975872448183285,250,0.9087626384207993,0.9128550794415021,0.9504092441020703,0.9156234954260953,0.9449473941766576,0.926519570313425,0.01749887193530325,248,0.8428571428571429,0.8251748251748251,0.8955223880597015,0.8652482269503546,0.8854961832061069,0.8628597532496262,0.02609681477516552,222
109,0.5820614337921143,0.017853464785529426,0.0740748405456543,0.004133583316995326,True,balanced,gini,10,log2,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8914728682170543,0.8449612403100775,0.890625,0.8556443798449612,0.029863242224072824,143,0.9123736157920077,0.9104477611940298,0.9484833895040924,0.9109292248435243,0.9503303156349401,0.926512861393719,0.018712726528870644,249,0.8428571428571429,0.8368794326241135,0.8955223880597015,0.8550724637681161,0.8939393939393939,0.8648541642496935,0.025094329087434173,146
182,0.32030630111694336,0.009138863722477675,0.05156269073486328,0.002454328664369923,True,balanced,entropy,,auto,2,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.8294573643410853,0.875968992248062,0.8372093023255814,0.890625,0.8540939922480622,0.024454770882409067,182,0.9051516610495908,0.9121328839672604,0.947038998555609,0.9162253249879634,0.9517983851235625,0.9264694507367972,0.019128976088033146,250,0.8489208633093526,0.8428571428571429,0.8805970149253731,0.8489208633093526,0.8955223880597015,0.8633636544921846,0.02082728167681328,200
39,0.6899439811706543,0.08324328787527313,0.11714410781860352,0.039929235306956724,True,,gini,,auto,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.875968992248062,0.8527131782945736,0.890625,0.8540939922480619,0.026347369639792905,192,0.9061145883485797,0.9092441020702936,0.9504092441020703,0.915743861338469,0.9508196721311475,0.926466293598112,0.019960552427002832,251,0.8428571428571429,0.8368794326241135,0.8805970149253731,0.8633093525179857,0.8955223880597015,0.8638330661968633,0.022144999868340492,190
